"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"22/07/2021 00:00:00 - 22/07/2021 01:00:00","BZN|NL","Without sequence","83.01","",""
"22/07/2021 01:00:00 - 22/07/2021 02:00:00","BZN|NL","Without sequence","77.36","",""
"22/07/2021 02:00:00 - 22/07/2021 03:00:00","BZN|NL","Without sequence","75.99","",""
"22/07/2021 03:00:00 - 22/07/2021 04:00:00","BZN|NL","Without sequence","75.01","",""
"22/07/2021 04:00:00 - 22/07/2021 05:00:00","BZN|NL","Without sequence","74.12","",""
"22/07/2021 05:00:00 - 22/07/2021 06:00:00","BZN|NL","Without sequence","78.1","",""
"22/07/2021 06:00:00 - 22/07/2021 07:00:00","BZN|NL","Without sequence","95.06","",""
"22/07/2021 07:00:00 - 22/07/2021 08:00:00","BZN|NL","Without sequence","103.77","",""
"22/07/2021 08:00:00 - 22/07/2021 09:00:00","BZN|NL","Without sequence","105.25","",""
"22/07/2021 09:00:00 - 22/07/2021 10:00:00","BZN|NL","Without sequence","96.92","",""
"22/07/2021 10:00:00 - 22/07/2021 11:00:00","BZN|NL","Without sequence","88.08","",""
"22/07/2021 11:00:00 - 22/07/2021 12:00:00","BZN|NL","Without sequence","85.37","",""
"22/07/2021 12:00:00 - 22/07/2021 13:00:00","BZN|NL","Without sequence","81.32","",""
"22/07/2021 13:00:00 - 22/07/2021 14:00:00","BZN|NL","Without sequence","78.59","",""
"22/07/2021 14:00:00 - 22/07/2021 15:00:00","BZN|NL","Without sequence","74.78","",""
"22/07/2021 15:00:00 - 22/07/2021 16:00:00","BZN|NL","Without sequence","74.0","",""
"22/07/2021 16:00:00 - 22/07/2021 17:00:00","BZN|NL","Without sequence","79.92","",""
"22/07/2021 17:00:00 - 22/07/2021 18:00:00","BZN|NL","Without sequence","87.98","",""
"22/07/2021 18:00:00 - 22/07/2021 19:00:00","BZN|NL","Without sequence","95.96","",""
"22/07/2021 19:00:00 - 22/07/2021 20:00:00","BZN|NL","Without sequence","102.0","",""
"22/07/2021 20:00:00 - 22/07/2021 21:00:00","BZN|NL","Without sequence","105.0","",""
"22/07/2021 21:00:00 - 22/07/2021 22:00:00","BZN|NL","Without sequence","102.03","",""
"22/07/2021 22:00:00 - 22/07/2021 23:00:00","BZN|NL","Without sequence","97.06","",""
"22/07/2021 23:00:00 - 23/07/2021 00:00:00","BZN|NL","Without sequence","83.94","",""
"23/07/2021 00:00:00 - 23/07/2021 01:00:00","BZN|NL","Without sequence","86.03","",""
"23/07/2021 01:00:00 - 23/07/2021 02:00:00","BZN|NL","Without sequence","80.1","",""
"23/07/2021 02:00:00 - 23/07/2021 03:00:00","BZN|NL","Without sequence","76.49","",""
"23/07/2021 03:00:00 - 23/07/2021 04:00:00","BZN|NL","Without sequence","75.1","",""
"23/07/2021 04:00:00 - 23/07/2021 05:00:00","BZN|NL","Without sequence","76.38","",""
"23/07/2021 05:00:00 - 23/07/2021 06:00:00","BZN|NL","Without sequence","82.21","",""
"23/07/2021 06:00:00 - 23/07/2021 07:00:00","BZN|NL","Without sequence","93.79","",""
"23/07/2021 07:00:00 - 23/07/2021 08:00:00","BZN|NL","Without sequence","105.63","",""
"23/07/2021 08:00:00 - 23/07/2021 09:00:00","BZN|NL","Without sequence","106.91","",""
"23/07/2021 09:00:00 - 23/07/2021 10:00:00","BZN|NL","Without sequence","98.06","",""
"23/07/2021 10:00:00 - 23/07/2021 11:00:00","BZN|NL","Without sequence","93.01","",""
"23/07/2021 11:00:00 - 23/07/2021 12:00:00","BZN|NL","Without sequence","89.95","",""
"23/07/2021 12:00:00 - 23/07/2021 13:00:00","BZN|NL","Without sequence","88.09","",""
"23/07/2021 13:00:00 - 23/07/2021 14:00:00","BZN|NL","Without sequence","79.19","",""
"23/07/2021 14:00:00 - 23/07/2021 15:00:00","BZN|NL","Without sequence","73.66","",""
"23/07/2021 15:00:00 - 23/07/2021 16:00:00","BZN|NL","Without sequence","75.01","",""
"23/07/2021 16:00:00 - 23/07/2021 17:00:00","BZN|NL","Without sequence","75.8","",""
"23/07/2021 17:00:00 - 23/07/2021 18:00:00","BZN|NL","Without sequence","85.45","",""
"23/07/2021 18:00:00 - 23/07/2021 19:00:00","BZN|NL","Without sequence","93.51","",""
"23/07/2021 19:00:00 - 23/07/2021 20:00:00","BZN|NL","Without sequence","103.37","",""
"23/07/2021 20:00:00 - 23/07/2021 21:00:00","BZN|NL","Without sequence","105.94","",""
"23/07/2021 21:00:00 - 23/07/2021 22:00:00","BZN|NL","Without sequence","99.72","",""
"23/07/2021 22:00:00 - 23/07/2021 23:00:00","BZN|NL","Without sequence","95.15","",""
"23/07/2021 23:00:00 - 24/07/2021 00:00:00","BZN|NL","Without sequence","89.92","",""
"24/07/2021 00:00:00 - 24/07/2021 01:00:00","BZN|NL","Without sequence","85.0","",""
"24/07/2021 01:00:00 - 24/07/2021 02:00:00","BZN|NL","Without sequence","80.42","",""
"24/07/2021 02:00:00 - 24/07/2021 03:00:00","BZN|NL","Without sequence","76.3","",""
"24/07/2021 03:00:00 - 24/07/2021 04:00:00","BZN|NL","Without sequence","71.3","",""
"24/07/2021 04:00:00 - 24/07/2021 05:00:00","BZN|NL","Without sequence","70.1","",""
"24/07/2021 05:00:00 - 24/07/2021 06:00:00","BZN|NL","Without sequence","69.29","",""
"24/07/2021 06:00:00 - 24/07/2021 07:00:00","BZN|NL","Without sequence","71.3","",""
"24/07/2021 07:00:00 - 24/07/2021 08:00:00","BZN|NL","Without sequence","75.86","",""
"24/07/2021 08:00:00 - 24/07/2021 09:00:00","BZN|NL","Without sequence","78.3","",""
"24/07/2021 09:00:00 - 24/07/2021 10:00:00","BZN|NL","Without sequence","78.81","",""
"24/07/2021 10:00:00 - 24/07/2021 11:00:00","BZN|NL","Without sequence","75.53","",""
"24/07/2021 11:00:00 - 24/07/2021 12:00:00","BZN|NL","Without sequence","72.03","",""
"24/07/2021 12:00:00 - 24/07/2021 13:00:00","BZN|NL","Without sequence","70.3","",""
"24/07/2021 13:00:00 - 24/07/2021 14:00:00","BZN|NL","Without sequence","64.04","",""
"24/07/2021 14:00:00 - 24/07/2021 15:00:00","BZN|NL","Without sequence","63.1","",""
"24/07/2021 15:00:00 - 24/07/2021 16:00:00","BZN|NL","Without sequence","65.01","",""
"24/07/2021 16:00:00 - 24/07/2021 17:00:00","BZN|NL","Without sequence","68.91","",""
"24/07/2021 17:00:00 - 24/07/2021 18:00:00","BZN|NL","Without sequence","77.72","",""
"24/07/2021 18:00:00 - 24/07/2021 19:00:00","BZN|NL","Without sequence","85.07","",""
"24/07/2021 19:00:00 - 24/07/2021 20:00:00","BZN|NL","Without sequence","90.21","",""
"24/07/2021 20:00:00 - 24/07/2021 21:00:00","BZN|NL","Without sequence","90.04","",""
"24/07/2021 21:00:00 - 24/07/2021 22:00:00","BZN|NL","Without sequence","87.0","",""
"24/07/2021 22:00:00 - 24/07/2021 23:00:00","BZN|NL","Without sequence","111.71","",""
"24/07/2021 23:00:00 - 25/07/2021 00:00:00","BZN|NL","Without sequence","130.0","",""
"25/07/2021 00:00:00 - 25/07/2021 01:00:00","BZN|NL","Without sequence","83.1","",""
"25/07/2021 01:00:00 - 25/07/2021 02:00:00","BZN|NL","Without sequence","79.7","",""
"25/07/2021 02:00:00 - 25/07/2021 03:00:00","BZN|NL","Without sequence","56.64","",""
"25/07/2021 03:00:00 - 25/07/2021 04:00:00","BZN|NL","Without sequence","49.06","",""
"25/07/2021 04:00:00 - 25/07/2021 05:00:00","BZN|NL","Without sequence","49.09","",""
"25/07/2021 05:00:00 - 25/07/2021 06:00:00","BZN|NL","Without sequence","49.1","",""
"25/07/2021 06:00:00 - 25/07/2021 07:00:00","BZN|NL","Without sequence","49.08","",""
"25/07/2021 07:00:00 - 25/07/2021 08:00:00","BZN|NL","Without sequence","49.15","",""
"25/07/2021 08:00:00 - 25/07/2021 09:00:00","BZN|NL","Without sequence","53.58","",""
"25/07/2021 09:00:00 - 25/07/2021 10:00:00","BZN|NL","Without sequence","52.41","",""
"25/07/2021 10:00:00 - 25/07/2021 11:00:00","BZN|NL","Without sequence","49.23","",""
"25/07/2021 11:00:00 - 25/07/2021 12:00:00","BZN|NL","Without sequence","50.3","",""
"25/07/2021 12:00:00 - 25/07/2021 13:00:00","BZN|NL","Without sequence","49.9","",""
"25/07/2021 13:00:00 - 25/07/2021 14:00:00","BZN|NL","Without sequence","48.56","",""
"25/07/2021 14:00:00 - 25/07/2021 15:00:00","BZN|NL","Without sequence","46.74","",""
"25/07/2021 15:00:00 - 25/07/2021 16:00:00","BZN|NL","Without sequence","51.71","",""
"25/07/2021 16:00:00 - 25/07/2021 17:00:00","BZN|NL","Without sequence","59.71","",""
"25/07/2021 17:00:00 - 25/07/2021 18:00:00","BZN|NL","Without sequence","68.6","",""
"25/07/2021 18:00:00 - 25/07/2021 19:00:00","BZN|NL","Without sequence","80.4","",""
"25/07/2021 19:00:00 - 25/07/2021 20:00:00","BZN|NL","Without sequence","87.77","",""
"25/07/2021 20:00:00 - 25/07/2021 21:00:00","BZN|NL","Without sequence","91.46","",""
"25/07/2021 21:00:00 - 25/07/2021 22:00:00","BZN|NL","Without sequence","91.85","",""
"25/07/2021 22:00:00 - 25/07/2021 23:00:00","BZN|NL","Without sequence","91.86","",""
"25/07/2021 23:00:00 - 26/07/2021 00:00:00","BZN|NL","Without sequence","85.93","",""
"26/07/2021 00:00:00 - 26/07/2021 01:00:00","BZN|NL","Without sequence","109.9","",""
"26/07/2021 01:00:00 - 26/07/2021 02:00:00","BZN|NL","Without sequence","79.6","",""
"26/07/2021 02:00:00 - 26/07/2021 03:00:00","BZN|NL","Without sequence","76.0","",""
"26/07/2021 03:00:00 - 26/07/2021 04:00:00","BZN|NL","Without sequence","76.0","",""
"26/07/2021 04:00:00 - 26/07/2021 05:00:00","BZN|NL","Without sequence","78.2","",""
"26/07/2021 05:00:00 - 26/07/2021 06:00:00","BZN|NL","Without sequence","78.3","",""
"26/07/2021 06:00:00 - 26/07/2021 07:00:00","BZN|NL","Without sequence","91.6","",""
"26/07/2021 07:00:00 - 26/07/2021 08:00:00","BZN|NL","Without sequence","100.65","",""
"26/07/2021 08:00:00 - 26/07/2021 09:00:00","BZN|NL","Without sequence","102.0","",""
"26/07/2021 09:00:00 - 26/07/2021 10:00:00","BZN|NL","Without sequence","99.06","",""
"26/07/2021 10:00:00 - 26/07/2021 11:00:00","BZN|NL","Without sequence","91.68","",""
"26/07/2021 11:00:00 - 26/07/2021 12:00:00","BZN|NL","Without sequence","89.98","",""
"26/07/2021 12:00:00 - 26/07/2021 13:00:00","BZN|NL","Without sequence","86.83","",""
"26/07/2021 13:00:00 - 26/07/2021 14:00:00","BZN|NL","Without sequence","82.4","",""
"26/07/2021 14:00:00 - 26/07/2021 15:00:00","BZN|NL","Without sequence","81.99","",""
"26/07/2021 15:00:00 - 26/07/2021 16:00:00","BZN|NL","Without sequence","83.43","",""
"26/07/2021 16:00:00 - 26/07/2021 17:00:00","BZN|NL","Without sequence","83.41","",""
"26/07/2021 17:00:00 - 26/07/2021 18:00:00","BZN|NL","Without sequence","91.73","",""
"26/07/2021 18:00:00 - 26/07/2021 19:00:00","BZN|NL","Without sequence","103.41","",""
"26/07/2021 19:00:00 - 26/07/2021 20:00:00","BZN|NL","Without sequence","108.83","",""
"26/07/2021 20:00:00 - 26/07/2021 21:00:00","BZN|NL","Without sequence","108.96","",""
"26/07/2021 21:00:00 - 26/07/2021 22:00:00","BZN|NL","Without sequence","104.82","",""
"26/07/2021 22:00:00 - 26/07/2021 23:00:00","BZN|NL","Without sequence","95.0","",""
"26/07/2021 23:00:00 - 27/07/2021 00:00:00","BZN|NL","Without sequence","83.94","",""
"27/07/2021 00:00:00 - 27/07/2021 01:00:00","BZN|NL","Without sequence","80.08","",""
"27/07/2021 01:00:00 - 27/07/2021 02:00:00","BZN|NL","Without sequence","75.3","",""
"27/07/2021 02:00:00 - 27/07/2021 03:00:00","BZN|NL","Without sequence","72.55","",""
"27/07/2021 03:00:00 - 27/07/2021 04:00:00","BZN|NL","Without sequence","72.58","",""
"27/07/2021 04:00:00 - 27/07/2021 05:00:00","BZN|NL","Without sequence","71.02","",""
"27/07/2021 05:00:00 - 27/07/2021 06:00:00","BZN|NL","Without sequence","75.56","",""
"27/07/2021 06:00:00 - 27/07/2021 07:00:00","BZN|NL","Without sequence","91.15","",""
"27/07/2021 07:00:00 - 27/07/2021 08:00:00","BZN|NL","Without sequence","99.89","",""
"27/07/2021 08:00:00 - 27/07/2021 09:00:00","BZN|NL","Without sequence","100.98","",""
"27/07/2021 09:00:00 - 27/07/2021 10:00:00","BZN|NL","Without sequence","89.27","",""
"27/07/2021 10:00:00 - 27/07/2021 11:00:00","BZN|NL","Without sequence","84.08","",""
"27/07/2021 11:00:00 - 27/07/2021 12:00:00","BZN|NL","Without sequence","83.67","",""
"27/07/2021 12:00:00 - 27/07/2021 13:00:00","BZN|NL","Without sequence","83.0","",""
"27/07/2021 13:00:00 - 27/07/2021 14:00:00","BZN|NL","Without sequence","79.43","",""
"27/07/2021 14:00:00 - 27/07/2021 15:00:00","BZN|NL","Without sequence","78.0","",""
"27/07/2021 15:00:00 - 27/07/2021 16:00:00","BZN|NL","Without sequence","79.8","",""
"27/07/2021 16:00:00 - 27/07/2021 17:00:00","BZN|NL","Without sequence","82.86","",""
"27/07/2021 17:00:00 - 27/07/2021 18:00:00","BZN|NL","Without sequence","92.32","",""
"27/07/2021 18:00:00 - 27/07/2021 19:00:00","BZN|NL","Without sequence","100.98","",""
"27/07/2021 19:00:00 - 27/07/2021 20:00:00","BZN|NL","Without sequence","110.95","",""
"27/07/2021 20:00:00 - 27/07/2021 21:00:00","BZN|NL","Without sequence","107.14","",""
"27/07/2021 21:00:00 - 27/07/2021 22:00:00","BZN|NL","Without sequence","104.11","",""
"27/07/2021 22:00:00 - 27/07/2021 23:00:00","BZN|NL","Without sequence","93.99","",""
"27/07/2021 23:00:00 - 28/07/2021 00:00:00","BZN|NL","Without sequence","81.42","",""
"28/07/2021 00:00:00 - 28/07/2021 01:00:00","BZN|NL","Without sequence","82.59","",""
"28/07/2021 01:00:00 - 28/07/2021 02:00:00","BZN|NL","Without sequence","75.41","",""
"28/07/2021 02:00:00 - 28/07/2021 03:00:00","BZN|NL","Without sequence","70.96","",""
"28/07/2021 03:00:00 - 28/07/2021 04:00:00","BZN|NL","Without sequence","72.68","",""
"28/07/2021 04:00:00 - 28/07/2021 05:00:00","BZN|NL","Without sequence","70.51","",""
"28/07/2021 05:00:00 - 28/07/2021 06:00:00","BZN|NL","Without sequence","74.89","",""
"28/07/2021 06:00:00 - 28/07/2021 07:00:00","BZN|NL","Without sequence","95.12","",""
"28/07/2021 07:00:00 - 28/07/2021 08:00:00","BZN|NL","Without sequence","110.52","",""
"28/07/2021 08:00:00 - 28/07/2021 09:00:00","BZN|NL","Without sequence","111.81","",""
"28/07/2021 09:00:00 - 28/07/2021 10:00:00","BZN|NL","Without sequence","94.95","",""
"28/07/2021 10:00:00 - 28/07/2021 11:00:00","BZN|NL","Without sequence","85.08","",""
"28/07/2021 11:00:00 - 28/07/2021 12:00:00","BZN|NL","Without sequence","79.76","",""
"28/07/2021 12:00:00 - 28/07/2021 13:00:00","BZN|NL","Without sequence","67.69","",""
"28/07/2021 13:00:00 - 28/07/2021 14:00:00","BZN|NL","Without sequence","60.79","",""
"28/07/2021 14:00:00 - 28/07/2021 15:00:00","BZN|NL","Without sequence","59.1","",""
"28/07/2021 15:00:00 - 28/07/2021 16:00:00","BZN|NL","Without sequence","58.22","",""
"28/07/2021 16:00:00 - 28/07/2021 17:00:00","BZN|NL","Without sequence","60.5","",""
"28/07/2021 17:00:00 - 28/07/2021 18:00:00","BZN|NL","Without sequence","72.96","",""
"28/07/2021 18:00:00 - 28/07/2021 19:00:00","BZN|NL","Without sequence","81.29","",""
"28/07/2021 19:00:00 - 28/07/2021 20:00:00","BZN|NL","Without sequence","90.9","",""
"28/07/2021 20:00:00 - 28/07/2021 21:00:00","BZN|NL","Without sequence","95.11","",""
"28/07/2021 21:00:00 - 28/07/2021 22:00:00","BZN|NL","Without sequence","88.26","",""
"28/07/2021 22:00:00 - 28/07/2021 23:00:00","BZN|NL","Without sequence","83.02","",""
"28/07/2021 23:00:00 - 29/07/2021 00:00:00","BZN|NL","Without sequence","71.49","",""
"29/07/2021 00:00:00 - 29/07/2021 01:00:00","BZN|NL","Without sequence","55.58","",""
"29/07/2021 01:00:00 - 29/07/2021 02:00:00","BZN|NL","Without sequence","50.07","",""
"29/07/2021 02:00:00 - 29/07/2021 03:00:00","BZN|NL","Without sequence","44.79","",""
"29/07/2021 03:00:00 - 29/07/2021 04:00:00","BZN|NL","Without sequence","39.86","",""
"29/07/2021 04:00:00 - 29/07/2021 05:00:00","BZN|NL","Without sequence","40.32","",""
"29/07/2021 05:00:00 - 29/07/2021 06:00:00","BZN|NL","Without sequence","49.25","",""
"29/07/2021 06:00:00 - 29/07/2021 07:00:00","BZN|NL","Without sequence","56.53","",""
"29/07/2021 07:00:00 - 29/07/2021 08:00:00","BZN|NL","Without sequence","68.7","",""
"29/07/2021 08:00:00 - 29/07/2021 09:00:00","BZN|NL","Without sequence","65.64","",""
"29/07/2021 09:00:00 - 29/07/2021 10:00:00","BZN|NL","Without sequence","48.59","",""
"29/07/2021 10:00:00 - 29/07/2021 11:00:00","BZN|NL","Without sequence","9.83","",""
"29/07/2021 11:00:00 - 29/07/2021 12:00:00","BZN|NL","Without sequence","0.07","",""
"29/07/2021 12:00:00 - 29/07/2021 13:00:00","BZN|NL","Without sequence","0.0","",""
"29/07/2021 13:00:00 - 29/07/2021 14:00:00","BZN|NL","Without sequence","-4.95","",""
"29/07/2021 14:00:00 - 29/07/2021 15:00:00","BZN|NL","Without sequence","-8.86","",""
"29/07/2021 15:00:00 - 29/07/2021 16:00:00","BZN|NL","Without sequence","-1.09","",""
"29/07/2021 16:00:00 - 29/07/2021 17:00:00","BZN|NL","Without sequence","0.09","",""
"29/07/2021 17:00:00 - 29/07/2021 18:00:00","BZN|NL","Without sequence","44.69","",""
"29/07/2021 18:00:00 - 29/07/2021 19:00:00","BZN|NL","Without sequence","74.98","",""
"29/07/2021 19:00:00 - 29/07/2021 20:00:00","BZN|NL","Without sequence","91.35","",""
"29/07/2021 20:00:00 - 29/07/2021 21:00:00","BZN|NL","Without sequence","94.26","",""
"29/07/2021 21:00:00 - 29/07/2021 22:00:00","BZN|NL","Without sequence","95.98","",""
"29/07/2021 22:00:00 - 29/07/2021 23:00:00","BZN|NL","Without sequence","92.95","",""
"29/07/2021 23:00:00 - 30/07/2021 00:00:00","BZN|NL","Without sequence","82.95","",""
"30/07/2021 00:00:00 - 30/07/2021 01:00:00","BZN|NL","Without sequence","62.13","",""
"30/07/2021 01:00:00 - 30/07/2021 02:00:00","BZN|NL","Without sequence","60.6","",""
"30/07/2021 02:00:00 - 30/07/2021 03:00:00","BZN|NL","Without sequence","86.1","",""
"30/07/2021 03:00:00 - 30/07/2021 04:00:00","BZN|NL","Without sequence","90.0","",""
"30/07/2021 04:00:00 - 30/07/2021 05:00:00","BZN|NL","Without sequence","100.46","",""
"30/07/2021 05:00:00 - 30/07/2021 06:00:00","BZN|NL","Without sequence","85.5","",""
"30/07/2021 06:00:00 - 30/07/2021 07:00:00","BZN|NL","Without sequence","116.2","",""
"30/07/2021 07:00:00 - 30/07/2021 08:00:00","BZN|NL","Without sequence","137.0","",""
"30/07/2021 08:00:00 - 30/07/2021 09:00:00","BZN|NL","Without sequence","128.0","",""
"30/07/2021 09:00:00 - 30/07/2021 10:00:00","BZN|NL","Without sequence","140.0","",""
"30/07/2021 10:00:00 - 30/07/2021 11:00:00","BZN|NL","Without sequence","123.0","",""
"30/07/2021 11:00:00 - 30/07/2021 12:00:00","BZN|NL","Without sequence","70.0","",""
"30/07/2021 12:00:00 - 30/07/2021 13:00:00","BZN|NL","Without sequence","63.0","",""
"30/07/2021 13:00:00 - 30/07/2021 14:00:00","BZN|NL","Without sequence","68.0","",""
"30/07/2021 14:00:00 - 30/07/2021 15:00:00","BZN|NL","Without sequence","75.0","",""
"30/07/2021 15:00:00 - 30/07/2021 16:00:00","BZN|NL","Without sequence","91.97","",""
"30/07/2021 16:00:00 - 30/07/2021 17:00:00","BZN|NL","Without sequence","92.61","",""
"30/07/2021 17:00:00 - 30/07/2021 18:00:00","BZN|NL","Without sequence","110.9","",""
"30/07/2021 18:00:00 - 30/07/2021 19:00:00","BZN|NL","Without sequence","89.0","",""
"30/07/2021 19:00:00 - 30/07/2021 20:00:00","BZN|NL","Without sequence","100.5","",""
"30/07/2021 20:00:00 - 30/07/2021 21:00:00","BZN|NL","Without sequence","140.1","",""
"30/07/2021 21:00:00 - 30/07/2021 22:00:00","BZN|NL","Without sequence","107.51","",""
"30/07/2021 22:00:00 - 30/07/2021 23:00:00","BZN|NL","Without sequence","84.57","",""
"30/07/2021 23:00:00 - 31/07/2021 00:00:00","BZN|NL","Without sequence","69.62","",""
"31/07/2021 00:00:00 - 31/07/2021 01:00:00","BZN|NL","Without sequence","65.61","",""
"31/07/2021 01:00:00 - 31/07/2021 02:00:00","BZN|NL","Without sequence","45.75","",""
"31/07/2021 02:00:00 - 31/07/2021 03:00:00","BZN|NL","Without sequence","36.01","",""
"31/07/2021 03:00:00 - 31/07/2021 04:00:00","BZN|NL","Without sequence","34.22","",""
"31/07/2021 04:00:00 - 31/07/2021 05:00:00","BZN|NL","Without sequence","30.99","",""
"31/07/2021 05:00:00 - 31/07/2021 06:00:00","BZN|NL","Without sequence","29.81","",""
"31/07/2021 06:00:00 - 31/07/2021 07:00:00","BZN|NL","Without sequence","36.99","",""
"31/07/2021 07:00:00 - 31/07/2021 08:00:00","BZN|NL","Without sequence","36.82","",""
"31/07/2021 08:00:00 - 31/07/2021 09:00:00","BZN|NL","Without sequence","36.21","",""
"31/07/2021 09:00:00 - 31/07/2021 10:00:00","BZN|NL","Without sequence","36.03","",""
"31/07/2021 10:00:00 - 31/07/2021 11:00:00","BZN|NL","Without sequence","40.12","",""
"31/07/2021 11:00:00 - 31/07/2021 12:00:00","BZN|NL","Without sequence","39.9","",""
"31/07/2021 12:00:00 - 31/07/2021 13:00:00","BZN|NL","Without sequence","40.0","",""
"31/07/2021 13:00:00 - 31/07/2021 14:00:00","BZN|NL","Without sequence","19.9","",""
"31/07/2021 14:00:00 - 31/07/2021 15:00:00","BZN|NL","Without sequence","14.61","",""
"31/07/2021 15:00:00 - 31/07/2021 16:00:00","BZN|NL","Without sequence","36.13","",""
"31/07/2021 16:00:00 - 31/07/2021 17:00:00","BZN|NL","Without sequence","33.31","",""
"31/07/2021 17:00:00 - 31/07/2021 18:00:00","BZN|NL","Without sequence","48.46","",""
"31/07/2021 18:00:00 - 31/07/2021 19:00:00","BZN|NL","Without sequence","51.89","",""
"31/07/2021 19:00:00 - 31/07/2021 20:00:00","BZN|NL","Without sequence","75.0","",""
"31/07/2021 20:00:00 - 31/07/2021 21:00:00","BZN|NL","Without sequence","88.0","",""
"31/07/2021 21:00:00 - 31/07/2021 22:00:00","BZN|NL","Without sequence","70.91","",""
"31/07/2021 22:00:00 - 31/07/2021 23:00:00","BZN|NL","Without sequence","115.0","",""
"31/07/2021 23:00:00 - 01/08/2021 00:00:00","BZN|NL","Without sequence","99.9","",""
"01/08/2021 00:00:00 - 01/08/2021 01:00:00","BZN|NL","Without sequence","73.99","",""
"01/08/2021 01:00:00 - 01/08/2021 02:00:00","BZN|NL","Without sequence","82.38","",""
"01/08/2021 02:00:00 - 01/08/2021 03:00:00","BZN|NL","Without sequence","81.46","",""
"01/08/2021 03:00:00 - 01/08/2021 04:00:00","BZN|NL","Without sequence","59.9","",""
"01/08/2021 04:00:00 - 01/08/2021 05:00:00","BZN|NL","Without sequence","56.0","",""
"01/08/2021 05:00:00 - 01/08/2021 06:00:00","BZN|NL","Without sequence","48.99","",""
"01/08/2021 06:00:00 - 01/08/2021 07:00:00","BZN|NL","Without sequence","53.33","",""
"01/08/2021 07:00:00 - 01/08/2021 08:00:00","BZN|NL","Without sequence","56.96","",""
"01/08/2021 08:00:00 - 01/08/2021 09:00:00","BZN|NL","Without sequence","57.97","",""
"01/08/2021 09:00:00 - 01/08/2021 10:00:00","BZN|NL","Without sequence","84.0","",""
"01/08/2021 10:00:00 - 01/08/2021 11:00:00","BZN|NL","Without sequence","84.0","",""
"01/08/2021 11:00:00 - 01/08/2021 12:00:00","BZN|NL","Without sequence","97.0","",""
"01/08/2021 12:00:00 - 01/08/2021 13:00:00","BZN|NL","Without sequence","70.0","",""
"01/08/2021 13:00:00 - 01/08/2021 14:00:00","BZN|NL","Without sequence","81.47","",""
"01/08/2021 14:00:00 - 01/08/2021 15:00:00","BZN|NL","Without sequence","80.6","",""
"01/08/2021 15:00:00 - 01/08/2021 16:00:00","BZN|NL","Without sequence","94.0","",""
"01/08/2021 16:00:00 - 01/08/2021 17:00:00","BZN|NL","Without sequence","81.44","",""
"01/08/2021 17:00:00 - 01/08/2021 18:00:00","BZN|NL","Without sequence","72.77","",""
"01/08/2021 18:00:00 - 01/08/2021 19:00:00","BZN|NL","Without sequence","69.9","",""
"01/08/2021 19:00:00 - 01/08/2021 20:00:00","BZN|NL","Without sequence","84.9","",""
"01/08/2021 20:00:00 - 01/08/2021 21:00:00","BZN|NL","Without sequence","85.9","",""
"01/08/2021 21:00:00 - 01/08/2021 22:00:00","BZN|NL","Without sequence","121.95","",""
"01/08/2021 22:00:00 - 01/08/2021 23:00:00","BZN|NL","Without sequence","156.3","",""
"01/08/2021 23:00:00 - 02/08/2021 00:00:00","BZN|NL","Without sequence","127.27","",""
"02/08/2021 00:00:00 - 02/08/2021 01:00:00","BZN|NL","Without sequence","63.0","",""
"02/08/2021 01:00:00 - 02/08/2021 02:00:00","BZN|NL","Without sequence","71.04","",""
"02/08/2021 02:00:00 - 02/08/2021 03:00:00","BZN|NL","Without sequence","77.23","",""
"02/08/2021 03:00:00 - 02/08/2021 04:00:00","BZN|NL","Without sequence","71.0","",""
"02/08/2021 04:00:00 - 02/08/2021 05:00:00","BZN|NL","Without sequence","59.9","",""
"02/08/2021 05:00:00 - 02/08/2021 06:00:00","BZN|NL","Without sequence","74.8","",""
"02/08/2021 06:00:00 - 02/08/2021 07:00:00","BZN|NL","Without sequence","82.18","",""
"02/08/2021 07:00:00 - 02/08/2021 08:00:00","BZN|NL","Without sequence","89.92","",""
"02/08/2021 08:00:00 - 02/08/2021 09:00:00","BZN|NL","Without sequence","97.47","",""
"02/08/2021 09:00:00 - 02/08/2021 10:00:00","BZN|NL","Without sequence","109.4","",""
"02/08/2021 10:00:00 - 02/08/2021 11:00:00","BZN|NL","Without sequence","87.3","",""
"02/08/2021 11:00:00 - 02/08/2021 12:00:00","BZN|NL","Without sequence","79.95","",""
"02/08/2021 12:00:00 - 02/08/2021 13:00:00","BZN|NL","Without sequence","84.7","",""
"02/08/2021 13:00:00 - 02/08/2021 14:00:00","BZN|NL","Without sequence","70.08","",""
"02/08/2021 14:00:00 - 02/08/2021 15:00:00","BZN|NL","Without sequence","70.97","",""
"02/08/2021 15:00:00 - 02/08/2021 16:00:00","BZN|NL","Without sequence","68.67","",""
"02/08/2021 16:00:00 - 02/08/2021 17:00:00","BZN|NL","Without sequence","69.97","",""
"02/08/2021 17:00:00 - 02/08/2021 18:00:00","BZN|NL","Without sequence","84.7","",""
"02/08/2021 18:00:00 - 02/08/2021 19:00:00","BZN|NL","Without sequence","95.6","",""
"02/08/2021 19:00:00 - 02/08/2021 20:00:00","BZN|NL","Without sequence","108.41","",""
